#,link,duration(seconds)
30,/talks/vittorio_loreto_need_a_new_idea_start_at_the_edge_of_what_is_known,
31,/talks/soka_moses_for_survivors_of_ebola_the_crisis_isn_t_over,
32,/talks/bob_stein_a_rite_of_passage_for_late_life,
33,/talks/liz_ogbu_what_if_gentrification_was_about_healing_communities_instead_of_displacing_them,
34,/talks/adong_judith_how_i_use_art_to_bridge_misunderstanding,
35,/talks/chris_nowinski_can_i_have_your_brain_a_quest_for_truth_on_concussions_cte,
36,/talks/sally_kohn_what_we_can_do_about_the_culture_of_hate,
37,/talks/diane_wolk_rogers_a_parkland_teacher_s_homework_for_us_all,
38,/talks/zachary_r_wood_why_it_s_worth_listening_to_people_we_disagree_with,
39,/talks/nancy_rabalais_the_dead_zone_of_the_gulf_of_mexico,
40,/talks/mark_tyndall_the_harm_reduction_model_of_drug_addiction_treatment,
41,/talks/hannah_burckstummer_a_printable_flexible_organic_solar_cell,
42,/talks/yasin_kakande_what_s_missing_in_the_global_debate_over_refugees,
43,/talks/robin_steinberg_what_if_we_ended_the_injustice_of_bail,
44,/talks/jaron_lanier_how_we_need_to_remake_the_internet,
45,/talks/malika_whitley_how_the_arts_help_homeless_youth_heal_and_build,
46,/talks/lera_boroditsky_how_language_shapes_the_way_we_think,
47,/talks/jose_andres_how_a_team_of_chefs_fed_puerto_rico_after_hurricane_maria,
48,/talks/tara_houska_the_standing_rock_resistance_and_our_fight_for_indigenous_rights,
49,/talks/kasiva_mutua_how_i_use_the_drum_to_tell_my_story,
50,/talks/danny_hillis_exploring_options_for_solar_geoengineering,
51,/talks/andrew_dent_to_eliminate_waste_we_need_to_rediscover_thrift,
52,/talks/drew_philp_my_500_house_in_detroit_and_the_neighbors_who_helped_me_rebuild_it,
53,/talks/irina_kareva_math_can_help_uncover_cancer_s_secrets,
54,/talks/raphael_arar_how_we_can_teach_computers_to_make_sense_of_our_emotions,
55,/talks/christian_picciolini_my_descent_into_america_s_neo_nazi_movement_and_how_i_got_out,
56,/talks/judith_heumann_our_fight_for_disability_rights_and_why_we_re_not_done_yet,
57,/talks/leo_igwe_why_i_choose_humanism_over_faith,
58,/talks/ndidi_nwuneli_the_role_of_faith_and_belief_in_modern_africa,
59,/talks/erica_stone_academic_research_is_publicly_funded_why_isn_t_it_publicly_available,
60,/talks/mennat_el_ghalid_how_fungi_recognize_and_infect_plants,
61,/talks/vikram_sharma_how_quantum_physics_can_make_encryption_stronger,
62,/talks/matthias_mullenbeck_what_if_we_paid_doctors_to_keep_people_healthy,
63,/talks/amishi_jha_how_to_tame_your_wandering_mind,
64,/talks/sauti_sol_the_rhythm_of_afrobeat,
65,/talks/eve_abrams_the_human_stories_behind_mass_incarceration,
66,/talks/vittorio_loreto_need_a_new_idea_start_at_the_edge_of_what_is_known,
67,/talks/soka_moses_for_survivors_of_ebola_the_crisis_isn_t_over,
68,/talks/bob_stein_a_rite_of_passage_for_late_life,
69,/talks/liz_ogbu_what_if_gentrification_was_about_healing_communities_instead_of_displacing_them,
70,/talks/adong_judith_how_i_use_art_to_bridge_misunderstanding,
71,/talks/chris_nowinski_can_i_have_your_brain_a_quest_for_truth_on_concussions_cte,
72,/talks/sally_kohn_what_we_can_do_about_the_culture_of_hate,
73,/talks/rei_my_mama_black_banana,
74,/talks/hadi_eldebek_how_artists_contribute_to_the_economy_and_how_we_can_support_them,
75,/talks/isabel_wilkerson_the_great_migration_and_the_power_of_a_single_decision,
76,/talks/michael_bierut_the_genius_of_the_london_tube_map,
77,/talks/margaret_gould_stewart_how_the_hyperlink_changed_everything,
78,/talks/david_rockwell_the_hidden_ways_stairs_shape_your_life,
79,/talks/isaac_mizrahi_how_the_button_changed_fashion,
80,/talks/kyra_gaunt_how_the_jump_rope_got_its_rhythm,
81,/talks/paola_antonelli_the_3_000_year_history_of_the_hoodie,
82,/talks/daniel_engber_how_the_progress_bar_keeps_you_sane,
83,/talks/caroline_weaver_why_the_pencil_is_perfect,
84,/talks/daniel_susskind_3_myths_about_the_future_of_work_and_why_they_re_not_true,
85,/talks/alvin_irby_how_to_inspire_every_child_to_be_a_lifelong_reader,
86,/talks/deanna_van_buren_what_a_world_without_prisons_could_look_like,
87,/talks/ike_ude_the_radical_beauty_of_africa_in_portraits,
88,/talks/sophie_andrews_the_best_way_to_help_is_often_just_to_listen,
89,/talks/musimbi_kanyoro_to_solve_the_world_s_biggest_problems_invest_in_women_and_girls,
90,/talks/simone_bianco_and_tom_zimmerman_the_wonderful_world_of_life_in_a_drop_of_water,
91,/talks/naomi_klein_how_shocking_events_can_spark_positive_change,
92,/talks/kaustav_dey_how_fashion_helps_us_express_who_we_are_and_what_we_stand_for,
93,/talks/petter_johansson_do_you_really_know_why_you_do_what_you_do,
94,/talks/marc_bamuthi_joseph_what_soccer_can_teach_us_about_freedom,
95,/talks/minda_dentler_what_i_learned_when_i_conquered_the_world_s_toughest_triathlon,
96,/talks/bill_bernat_how_to_connect_with_depressed_friends,
97,/talks/felice_belle_and_jennifer_murphy_how_we_became_sisters,
98,/talks/shameem_akhtar_to_learn_is_to_be_free,
99,/talks/dustin_schroeder_how_we_look_kilometers_below_the_antarctic_ice_sheet,
100,/talks/wendy_suzuki_the_brain_changing_benefits_of_exercise,
101,/talks/chuck_nice_a_funny_look_at_the_unintended_consequences_of_technology,
102,/talks/raymond_tang_be_humble_and_other_lessons_from_the_philosophy_of_water,
103,/talks/ilona_stengel_the_role_of_human_emotions_in_science_and_research,
104,/talks/howard_c_stevenson_how_to_resolve_racially_stressful_situations,
105,/talks/tapiwa_chiwewe_you_don_t_have_to_be_an_expert_to_solve_big_problems,
106,/talks/robert_hakiza_refugees_want_empowerment_not_handouts,
107,/talks/tiffany_kagure_mugo_and_siphumeze_khundayi_how_to_have_a_healthier_positive_relationship_to_sex,
108,/talks/nilay_kulkarni_a_life_saving_invention_that_prevents_human_stampedes,
109,/talks/jason_shen_looking_for_a_job_highlight_your_ability_not_your_experience,
110,/talks/margaret_mitchell_how_we_can_build_ai_to_help_humans_not_hurt_us,
111,/talks/tanya_menon_the_secret_to_great_opportunities_the_person_you_haven_t_met_yet,
112,/talks/amit_kalra_3_creative_ways_to_fix_fashion_s_waste_problem,
113,/talks/wale_oyejide_fashion_that_celebrates_african_strength_and_spirit,
114,/talks/dixon_chibanda_why_i_train_grandmothers_to_treat_depression,
115,/talks/nina_dolvik_brochmann_and_ellen_stokken_dahl_the_virginity_fraud,
116,/talks/marco_alvera_the_surprising_ingredient_that_makes_businesses_work_better,
117,/talks/bhu_srinivasan_capitalism_isn_t_an_ideology_it_s_an_operating_system,
118,/talks/valarie_kaur_3_lessons_of_revolutionary_love_in_a_time_of_rage,
119,/talks/tito_deler_my_fine_reward,
120,/talks/zachariah_mampilly_how_protest_is_redefining_democracy_around_the_world,
121,/talks/mohamad_jebara_this_company_pays_kids_to_do_their_math_homework,
122,/talks/john_cary_how_architecture_can_create_dignity_for_all,
123,/talks/su_kahumbu_how_we_can_help_hungry_kids_one_text_at_a_time,
124,/talks/karen_lloyd_this_deep_sea_mystery_is_changing_our_understanding_of_life,
125,/talks/guy_winch_how_to_fix_a_broken_heart,
126,/talks/stuart_duncan_how_i_use_minecraft_to_help_kids_with_autism,
127,/talks/peter_ouko_how_i_earned_a_law_diploma_while_on_death_row,
128,/talks/danielle_wood_how_we_can_use_space_technology_to_improve_life_on_earth,
129,/talks/mwende_freequency_katwiwa_black_life_at_the_intersection_of_birth_and_death,
130,/talks/anjali_kumar_my_failed_mission_to_find_god_and_what_i_found_instead,
131,/talks/mike_gil_could_fish_social_networks_help_us_save_coral_reefs,
132,/talks/susan_david_the_gift_and_power_of_emotional_courage,
133,/talks/fredros_okumu_how_i_study_the_most_dangerous_animal_on_earth_the_mosquito,
134,/talks/amar_inamdar_the_thrilling_potential_for_off_grid_solar_energy,
135,/talks/leila_takayama_what_s_it_like_to_be_a_robot,
136,/talks/david_katz_the_surprising_solution_to_ocean_plastic,
137,/talks/george_steinmetz_photos_of_africa_taken_from_a_flying_lawn_chair,
138,/talks/edsel_salvana_the_dangerous_evolution_of_hiv,
139,/talks/wendy_woods_the_business_benefits_of_doing_good,
140,/talks/naoko_ishii_an_economic_case_for_saving_the_planet,
141,/talks/azim_khamisa_and_ples_felix_what_comes_after_tragedy_forgiveness,
142,/talks/cleo_wade_want_to_change_the_world_start_by_being_brave_enough_to_care,
143,/talks/anna_rosling_ronnlund_see_how_the_rest_of_the_world_lives_organized_by_income,
144,/talks/bob_inglis_american_bipartisan_politics_can_be_saved_here_s_how,
145,/talks/scott_williams_the_hidden_role_informal_caregivers_play_in_health_care,
146,/talks/michelle_knox_talk_about_your_death_while_you_re_still_healthy,
147,/talks/matt_goldman_the_search_for_aha_moments,
148,/talks/vivek_maru_how_to_put_the_power_of_law_in_people_s_hands,
149,/talks/jacob_collier_a_one_man_audio_visual_viral_sensation,
150,/talks/marily_oppezzo_want_to_be_more_creative_go_for_a_walk,
151,/talks/alexis_charpentier_how_record_collectors_find_lost_music_and_preserve_our_cultural_heritage,
152,/talks/kevin_njabo_how_we_can_stop_africa_s_scientific_brain_drain,
153,/talks/soyapi_mumba_medical_tech_designed_to_meet_africa_s_needs,
154,/talks/mindy_scheier_how_adaptive_clothing_empowers_people_with_disabilities,
155,/talks/touria_el_glaoui_inside_africa_s_thriving_art_scene,
156,/talks/stewart_brand_and_chris_anderson_mammoths_resurrected_geoengineering_and_other_thoughts_from_a_futurist,
157,/talks/sue_jaye_johnson_what_we_don_t_teach_kids_about_sex,
158,/talks/arik_hartmann_our_treatment_of_hiv_has_advanced_why_hasn_t_the_stigma_changed,
159,/talks/lana_mazahreh_3_thoughtful_ways_to_conserve_water,
160,/talks/lisa_feldman_barrett_you_aren_t_at_the_mercy_of_your_emotions_your_brain_creates_them,
161,/talks/christopher_ategeka_how_adoption_worked_for_me,
162,/talks/heather_lanier_good_and_bad_are_incomplete_stories_we_tell_ourselves,
163,/talks/christian_benimana_the_next_generation_of_african_architects_and_designers,
164,/talks/deborah_willis_and_hank_willis_thomas_a_mother_and_son_united_by_love_and_art,
165,/talks/yvette_alberdingk_thijm_the_power_of_citizen_video_to_create_undeniable_truths,
166,/talks/joel_jackson_a_vehicle_built_in_africa_for_africa,
167,/talks/tiffany_watt_smith_the_history_of_human_emotions,
168,/talks/javed_akhtar_the_gift_of_words,
169,/talks/atul_gawande_want_to_get_great_at_something_get_a_coach,
170,/talks/angela_wang_how_china_is_changing_the_future_of_shopping,
171,/talks/david_brenner_a_new_weapon_in_the_fight_against_superbugs,
172,/talks/kamau_gachigi_success_stories_from_kenya_s_first_makerspace,
173,/talks/miho_janvier_lessons_from_a_solar_storm_chaser,
174,/talks/joan_blades_and_john_gable_free_yourself_from_your_filter_bubbles,
175,/talks/xavier_de_kestelier_adventures_of_an_interplanetary_architect,
176,/talks/gautam_bhan_a_bold_plan_to_house_100_million_people,
177,/talks/nadine_hachach_haram_how_augmented_reality_could_change_the_future_of_surgery,
178,/talks/devita_davison_how_urban_agriculture_is_transforming_detroit,
179,/talks/dao_nguyen_what_makes_something_go_viral,
180,/talks/alastair_gray_how_fake_handbags_fund_terrorism_and_organized_crime,
181,/talks/martina_flor_the_secret_language_of_letter_design,
182,/talks/dan_gartenberg_the_brain_benefits_of_deep_sleep_and_how_to_get_more_of_it,
183,/talks/justin_baldoni_why_i_m_done_trying_to_be_man_enough,
184,/talks/luvvie_ajayi_get_comfortable_with_being_uncomfortable,
185,/talks/g_t_bynum_a_republican_mayor_s_plan_to_replace_partisanship_with_policy,
186,/talks/sebastian_thrun_and_chris_anderson_the_new_generation_of_computers_is_programming_itself,
187,/talks/natsai_audrey_chieza_fashion_has_a_pollution_problem_can_biology_fix_it,
188,/talks/matilda_ho_the_future_of_good_food_in_china,
189,/talks/keller_rinaudo_how_we_re_using_drones_to_deliver_blood_and_save_lives,
190,/talks/elizabeth_blackburn_the_science_of_cells_that_never_get_old,
191,/talks/leah_chase_and_pat_mitchell_an_interview_with_the_queen_of_creole_cuisine,
192,/talks/mariano_sigman_and_dan_ariely_how_can_groups_make_good_decisions,
193,/talks/sarah_corbett_activism_needs_introverts,
194,/talks/scott_galloway_how_amazon_apple_facebook_and_google_manipulate_our_emotions,
195,/talks/niti_bhan_the_hidden_opportunities_of_the_informal_economy,
196,/talks/per_espen_stoknes_how_to_transform_apocalypse_fatigue_into_action_on_global_warming,
197,/talks/kayla_briet_why_do_i_make_art_to_build_time_capsules_for_my_heritage,
198,/talks/christen_reighter_i_don_t_want_children_stop_telling_me_i_ll_change_my_mind,
199,/talks/beth_malone_how_my_dad_s_dementia_changed_my_idea_of_death_and_life,
200,/talks/david_titley_how_the_military_fights_climate_change,
201,/talks/lloyd_pendleton_the_housing_first_approach_to_homelessness,
202,/talks/jackson_bird_how_to_talk_and_listen_to_transgender_people,
203,/talks/teresa_njoroge_what_i_learned_serving_time_for_a_crime_i_didn_t_commit,
204,/talks/victoria_pratt_how_judges_can_show_respect,
205,/talks/robert_muggah_the_biggest_risks_facing_cities_and_some_solutions,
206,/talks/jon_bowers_we_should_aim_for_perfection_and_stop_fearing_failure,
207,/talks/ameenah_gurib_fakim_an_interview_with_mauritius_s_first_female_president,
208,/talks/paul_hessburg_why_wildfires_have_gotten_worse_and_what_we_can_do_about_it,
209,/talks/ines_hercovich_why_women_stay_silent_after_sexual_assault,
210,/talks/washington_wachira_for_the_love_of_birds,
211,/talks/gretchen_carlson_how_we_can_end_sexual_harassment_at_work,
212,/talks/amel_karboul_the_global_learning_crisis_and_what_to_do_about_it,
213,/talks/giulia_enders_the_surprisingly_charming_science_of_our_gut,
214,/talks/nnedi_okorafor_sci_fi_stories_that_imagine_a_future_africa,
215,/talks/lauren_sallan_how_to_win_at_evolution_and_survive_a_mass_extinction,
216,/talks/tim_kruger_can_we_stop_climate_change_by_removing_co2_from_the_air,
217,/talks/shonda_rhimes_and_cyndi_stivers_the_future_of_storytelling,
218,/talks/zeynep_tufekci_we_re_building_a_dystopia_just_to_make_people_click_on_ads,
219,/talks/cynthia_erivo_natural_woman_and_johnny_and_donna,
220,/talks/carlos_bautista_the_awful_logic_of_land_mines_and_an_app_that_helps_people_avoid_them,
221,/talks/martin_ford_how_we_ll_earn_money_in_a_future_without_jobs,
222,/talks/rocio_lorenzo_want_a_more_innovative_company_hire_more_women,
223,/talks/anjan_sundaram_why_i_risked_my_life_to_expose_a_government_massacre,
224,/talks/naomi_mcdougall_jones_what_it_s_like_to_be_a_woman_in_hollywood,
225,/talks/mike_kinney_a_pro_wrestler_s_guide_to_confidence,
226,/talks/gus_casely_hayford_the_powerful_stories_that_shaped_africa,
227,/talks/huang_yi_kuka_a_human_robot_dance_duet,
228,/talks/chris_sheldrick_a_precise_three_word_address_for_every_place_on_earth,
229,/talks/uldus_bakhtiozina_portraits_that_transform_people_into_whatever_they_want_to_be,
230,/talks/margrethe_vestager_the_new_age_of_corporate_monopolies,
231,/talks/elizabeth_wayne_we_can_hack_our_immune_cells_to_fight_cancer,
232,/talks/kristin_poinar_what_s_hidden_under_the_greenland_ice_sheet,
233,/talks/paul_tasner_how_i_became_an_entrepreneur_at_66,
234,/talks/elif_shafak_the_revolutionary_power_of_diverse_thought,
235,/talks/sara_dewitt_3_fears_about_screen_time_for_kids_and_why_they_re_not_true,
236,/talks/david_lee_why_jobs_of_the_future_won_t_feel_like_work,
237,/talks/eric_dyer_the_forgotten_art_of_the_zoetrope,
238,/talks/greg_gage_electrical_experiments_with_plants_that_count_and_communicate,
239,/talks/chika_ezeanya_esiobu_how_africa_can_use_its_traditional_knowledge_to_make_progress,
240,/talks/christiane_amanpour_how_to_seek_truth_in_the_era_of_fake_news,
241,/talks/sara_menker_a_global_food_crisis_may_be_only_a_decade_away,
242,/talks/nikki_webber_allen_don_t_suffer_from_your_depression_in_silence,
243,/talks/levon_biss_mind_blowing_magnified_portraits_of_insects,
244,/talks/prumsodun_ok_the_magic_of_khmer_classical_dance,
245,/talks/gabriela_gonzalez_how_ligo_discovered_gravitational_waves_and_what_might_be_next,
246,/talks/helen_pearson_lessons_from_the_longest_study_on_human_development,
247,/talks/euna_lee_what_i_learned_as_a_prisoner_in_north_korea,
248,/talks/anna_heringer_the_warmth_and_wisdom_of_mud_buildings,
249,/talks/julio_gil_future_tech_will_give_you_the_benefits_of_city_life_anywhere,
250,/talks/nabila_alibhai_why_people_of_different_faiths_are_painting_their_houses_of_worship_yellow,
251,/talks/mei_lin_neo_the_fascinating_secret_lives_of_giant_clams,
252,/talks/anindya_kundu_the_boost_students_need_to_overcome_obstacles,
253,/talks/karoliina_korppoo_how_a_video_game_might_help_us_build_better_cities,
254,/talks/theo_e_j_wilson_a_black_man_goes_undercover_in_the_alt_right,
255,/talks/radhika_nagpal_what_intelligent_machines_can_learn_from_a_school_of_fish,
256,/talks/armando_azua_bustos_the_most_martian_place_on_earth,
257,/talks/duarte_geraldino_what_we_re_missing_in_the_debate_about_immigration,
258,/talks/oluf_mi_taiwo_why_africa_must_become_a_center_of_knowledge_again,
259,/talks/jun_wang_how_digital_dna_could_help_you_make_better_health_choices,
260,/talks/sethembile_msezane_living_sculptures_that_stand_for_history_s_truths,
261,/talks/helen_czerski_fun_home_experiments_that_teach_you_physics,
262,/talks/augie_picado_the_real_reason_manufacturing_jobs_are_disappearing,
263,/talks/pierre_thiam_a_forgotten_ancient_grain_that_could_help_africa_prosper,
264,/talks/alexander_wagner_what_really_motivates_people_to_be_honest_in_business,
265,/talks/emily_esfahani_smith_there_s_more_to_life_than_being_happy,
266,/talks/caitlin_quattromani_and_lauran_arledge_how_our_friendship_survives_our_opposing_politics,
267,/talks/olutimehin_adegbeye_who_belongs_in_a_city,
268,/talks/benjamin_grant_what_it_feels_like_to_see_earth_from_space,
269,/talks/tomas_saraceno_would_you_live_in_a_floating_city_in_the_sky,
270,/talks/ray_dalio_how_to_build_a_company_where_the_best_ideas_win,
271,/talks/erin_marie_saltman_how_young_people_join_violent_extremist_groups_and_how_to_stop_them,
272,/talks/daan_roosegaarde_a_smog_vacuum_cleaner_and_other_magical_city_designs,
273,/talks/chetan_bhatt_dare_to_refuse_the_origin_myths_that_claim_who_you_are,
274,/talks/chance_coughenour_how_your_pictures_can_help_reclaim_lost_history,
275,/talks/jennifer_granick_how_the_us_government_spies_on_people_who_protest_including_you,
276,/talks/noriko_arai_can_a_robot_pass_a_university_entrance_exam,
277,/talks/tara_winkler_why_we_need_to_end_the_era_of_orphanages,
278,/talks/wanuri_kahiu_fun_fierce_and_fantastical_african_art,
279,/talks/niki_okuk_when_workers_own_companies_the_economy_is_more_resilient,
280,/talks/laolu_senbanjo_the_sacred_art_of_the_ori,
281,/talks/carolyn_bertozzi_what_the_sugar_coating_on_your_cells_is_trying_to_tell_you,
282,/talks/robin_hanson_what_would_happen_if_we_upload_our_brains_to_computers,
283,/talks/david_whyte_a_lyrical_bridge_between_past_present_and_future,
284,/talks/iyad_rahwan_what_moral_decisions_should_driverless_cars_make,
285,/talks/cathy_o_neil_the_era_of_blind_faith_in_big_data_must_end,
286,/talks/anika_paulson_how_i_found_myself_through_music,
287,/talks/susan_pinker_the_secret_to_living_longer_may_be_your_social_life,
288,/talks/richard_j_berry_a_practical_way_to_help_the_homeless_find_work_and_safety,
289,/talks/peter_calthorpe_7_principles_for_building_better_cities,
290,/talks/jack_conte_how_artists_can_finally_get_paid_in_the_digital_age,
291,/talks/ronald_sullivan_how_i_help_free_innocent_people_from_prison,
292,/talks/manoush_zomorodi_how_boredom_can_lead_to_your_most_brilliant_ideas,
293,/talks/damon_davis_what_i_saw_at_the_ferguson_protests,
294,/talks/anne_madden_meet_the_microscopic_life_in_your_home_and_on_your_face,
295,/talks/jon_boogz_and_lil_buck_a_dance_to_honor_mother_earth,
296,/talks/david_baron_you_owe_it_to_yourself_to_experience_a_total_solar_eclipse,
297,/talks/ashton_applewhite_let_s_end_ageism,
298,/talks/anjan_chatterjee_how_your_brain_decides_what_is_beautiful,
299,/talks/tom_gruber_how_ai_can_enhance_our_memory_work_and_social_lives,
300,/talks/joseph_redmon_how_a_computer_learns_to_recognize_objects_instantly,
301,/talks/francoise_mouly_the_stories_behind_the_new_yorker_s_iconic_covers,
302,/talks/ingrid_betancourt_what_six_years_in_captivity_taught_me_about_fear_and_faith,
303,/talks/titus_kaphar_can_art_amend_history,
304,/talks/marc_raibert_meet_spot_the_robot_dog_that_can_run_hop_and_open_doors,
305,/talks/kristen_marhaver_why_i_still_have_hope_for_coral_reefs,
306,/talks/jennifer_pluznick_you_smell_with_your_body_not_just_your_nose,
307,/talks/tristan_harris_the_manipulative_tricks_tech_companies_use_to_capture_your_attention,
308,/talks/jimmy_lin_a_simple_new_blood_test_that_can_catch_cancer_early,
309,/talks/grace_kim_how_cohousing_can_make_us_happier_and_live_longer,
310,/talks/susan_robinson_how_i_fail_at_being_disabled,
311,/talks/noah_feldman_hamilton_vs_madison_and_the_birth_of_american_partisanship,
312,/talks/tricia_wang_the_human_insights_missing_from_big_data,
313,/talks/anil_seth_how_your_brain_hallucinates_your_conscious_reality,
314,/talks/kate_marvel_can_clouds_buy_us_more_time_to_solve_climate_change,
315,/talks/adam_alter_why_our_screens_make_us_less_happy,
316,/talks/liz_hajek_what_rivers_can_tell_us_about_the_earth_s_history,
317,/talks/jorge_ramos_why_journalists_have_an_obligation_to_challenge_power,
318,/talks/rabbi_lord_jonathan_sacks_how_we_can_face_the_future_without_fear_together,
319,/talks/manu_prakash_lifesaving_scientific_tools_made_of_paper,
320,/talks/luma_mufleh_don_t_feel_sorry_for_refugees_believe_in_them,
321,/talks/cheyenne_cochrane_a_celebration_of_natural_hair,
322,/talks/sinead_burke_why_design_should_include_everyone,
323,/talks/david_miliband_the_refugee_crisis_is_a_test_of_our_character,
324,/talks/anab_jain_why_we_need_to_imagine_different_futures,
325,/talks/jim_yong_kim_doesn_t_everyone_deserve_a_chance_at_a_good_life,
326,/talks/sofi_tukker_awoo,
327,/talks/sharon_terry_science_didn_t_understand_my_kids_rare_disease_until_i_decided_to_study_it,
328,/talks/katrina_spade_when_i_die_recompose_me,
329,/talks/richard_browning_how_i_built_a_jet_suit,
330,/talks/tim_ferriss_why_you_should_define_your_fears_instead_of_your_goals,
331,/talks/anne_lamott_12_truths_i_learned_from_life_and_writing,
332,/talks/mehdi_ordikhani_seyedlar_what_happens_in_your_brain_when_you_pay_attention,
333,/talks/carina_morillo_to_understand_autism_don_t_look_away,
334,/talks/justin_davidson_why_shiny_glass_towers_are_bad_for_city_life,
335,/talks/michael_patrick_lynch_how_to_see_past_your_own_perspective_and_find_truth,
336,/talks/michael_bierut_how_to_design_a_library_that_makes_kids_want_to_read,
337,/talks/rhiannon_giddens_3_songs_that_bring_history_to_life,
338,/talks/raj_panjabi_no_one_should_die_because_they_live_too_far_from_a_doctor,
339,/talks/marlon_peterson_am_i_not_human_a_call_for_criminal_justice_reform,
340,/talks/garry_kasparov_don_t_fear_intelligent_machines_work_with_them,
341,/talks/triona_mcgrath_how_pollution_is_changing_the_ocean_s_chemistry,
342,/talks/ok_go_how_to_find_a_wonderful_idea,
343,/talks/nina_fedoroff_a_secret_weapon_against_zika_and_other_mosquito_borne_diseases,
344,/talks/anthony_d_romero_this_is_what_democracy_looks_like,
345,/talks/sitawa_wafula_why_i_speak_up_about_living_with_epilepsy,
346,/talks/rutger_bregman_poverty_isn_t_a_lack_of_character_it_s_a_lack_of_cash,
347,/talks/t_morgan_dixon_and_vanessa_garrison_walking_as_a_revolutionary_act_of_self_care,
348,/talks/wendy_troxel_why_school_should_start_later_for_teens,
349,/talks/ted_halstead_a_climate_solution_where_all_sides_can_win,
350,/talks/lucy_kalanithi_what_makes_life_worth_living_in_the_face_of_death,
351,/talks/stuart_russell_3_principles_for_creating_safer_ai,
352,/talks/shah_rukh_khan_thoughts_on_humanity_fame_and_love,
353,/talks/kate_stafford_how_human_noise_affects_ocean_habitats,
354,/talks/jorge_drexler_poetry_music_and_identity,
355,/talks/robert_sapolsky_the_biology_of_our_best_and_worst_selves,
356,/talks/carolyn_jones_a_tribute_to_nurses,
357,/talks/karim_abouelnaga_a_summer_school_kids_actually_want_to_attend,
358,/talks/sangu_delle_there_s_no_shame_in_taking_care_of_your_mental_health,
359,/talks/laura_galante_how_to_exploit_democracy,
360,/talks/deborah_lipstadt_behind_the_lies_of_holocaust_denial,
361,/talks/elon_musk_the_future_we_re_building_and_boring,
362,/talks/lisa_genova_what_you_can_do_to_prevent_alzheimer_s,
363,/talks/serena_williams_gayle_king_on_tennis_love_and_motherhood,
364,/talks/pope_francis_why_the_only_future_worth_building_includes_everyone,
365,/talks/siddhartha_roy_science_in_service_to_the_public_good,
366,/talks/stephanie_busari_how_fake_news_does_real_harm,
367,/talks/curtis_wall_street_carroll_how_i_learned_to_read_and_trade_stocks_in_prison,
368,/talks/david_casarett_a_doctor_s_case_for_medical_marijuana,
369,/talks/amy_green_a_video_game_to_cope_with_grief,
370,/talks/natasha_hurley_walker_how_radio_telescopes_show_us_unseen_galaxies,
371,/talks/siamak_hariri_how_do_you_build_a_sacred_space,
372,/talks/chimamanda_ngozi_adichie_we_should_all_be_feminists,
373,/talks/zubaida_bai_a_simple_birth_kit_for_mothers_in_the_developing_world,
374,/talks/todd_scott_an_intergalactic_guide_to_using_a_defibrillator,
375,/talks/jonathan_marks_in_praise_of_conflict,
376,/talks/ari_wallach_3_ways_to_plan_for_the_very_long_term,
377,/talks/giorgia_lupi_how_we_can_find_ourselves_in_data,
378,/talks/david_r_williams_how_racism_makes_us_sick,
